ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,BL_x,BL_y,BL_z,BR_x,BR_y,BR_z,FL_contact,FR_contact,BL_contact,BR_contact,gt_pos_x,gt_pos_y,gt_pos_z,gt_rot_w,gt_rot_x,gt_rot_y,gt_rot_z,state_est_rot_w,state_est_rot_x,state_est_rot_y,state_est_rot_z,state_est_pos_x,state_est_pos_y,state_est_pos_z
1747821628.61207,0.616506934,-0.234631762,9.500192642,-0.035153721,-0.049002159,0.15552859,0.158333186,0.162995479,-0.321263002,0.281825768,-0.170631924,-0.299856146,-0.084187587,0.16529773,-0.293990547,-0.208236023,-0.165188216,-0.316148567,1,0,0,1,4894.832519531,120.642364502,298.568725586,0.32800892,0.009793336,-0.021872956,0.944370568,-0.119833625,0.006031284,-0.010958349,0.992715186,-1.757259379,0.156528458,0.2258146
1747821628.62086,0.329202741,-0.63206923,10.237606049,0.103330642,0.039414778,0.13741909,0.154050287,0.162858552,-0.320354776,0.275340983,-0.173952519,-0.303315741,-0.088706316,0.165872488,-0.29800014,-0.212813564,-0.164851985,-0.314782964,1,0,0,1,4891.147949219,123.378608704,297.665435791,0.327344477,0.009856989,-0.021816591,0.944601774,-0.120500166,0.006068869,-0.010866313,0.992635281,-1.76158952,0.155566739,0.224662799
1747821628.62869,-0.01316811,-2.527079821,9.113529205,0.330231935,0.219444454,0.127831712,0.149558292,0.162877886,-0.318635933,0.266026395,-0.171844993,-0.31153731,-0.096391454,0.160949628,-0.305903349,-0.216677628,-0.165589393,-0.313408383,1,0,0,1,4887.358886719,126.130332947,296.721160889,0.326806784,0.009886702,-0.021433981,0.944796383,-0.121043456,0.005702572,-0.010233795,0.992578073,-1.7654643,0.154799121,0.223251839
1747821628.63688,0.538695395,-1.471236944,16.236278534,0.119309604,-0.012783172,0.145941213,0.147697189,0.162322598,-0.317998548,0.25725917,-0.172894005,-0.316926523,-0.09939274,0.160100273,-0.310042348,-0.220400716,-0.166203683,-0.312450215,1,1,1,1,4883.709960938,128.879684448,295.871704102,0.326211274,0.009968885,-0.019656381,0.945039928,-0.121614069,0.004868093,-0.008961719,0.992525066,-1.769174185,0.154086092,0.222307621
1747821628.64562,-3.393780947,3.155557871,19.722236633,0.027696872,0.061785329,0.135288566,0.143732389,0.160768854,-0.317507322,0.252997477,-0.173166758,-0.319637012,-0.099520743,0.15966399,-0.309741295,-0.224840445,-0.166153136,-0.311589178,1,1,1,1,4880.034179688,131.605606079,295.498077393,0.325475246,0.009762019,-0.0190445,0.945308328,-0.122245562,0.005148488,-0.00958765,0.992440221,-1.772470371,0.152162123,0.221826258
1747821628.6548,-3.861847401,-0.544680893,15.952566147,-0.133158043,-0.037284251,0.33662352,0.140418174,0.158244544,-0.318043719,0.249084988,-0.1740376,-0.318910617,-0.1020863,0.160798737,-0.308099241,-0.228441685,-0.165353825,-0.311746779,1,1,1,1,4876.547363281,134.191070557,296.002319336,0.324984252,0.009611283,-0.020223856,0.945454299,-0.123300946,0.00538772,-0.009840429,0.992305908,-1.776546698,0.150131477,0.221518459
1747821628.6619,-2.93529129,1.102529883,14.063540459,-0.021305285,-0.05645901,0.339819312,0.139055183,0.157107859,-0.318652132,0.246361162,-0.173876497,-0.319200635,-0.103543991,0.161013385,-0.307735046,-0.230401951,-0.164804954,-0.312267419,1,1,1,0,4873.19140625,136.592193604,297.144927979,0.323665917,0.009441337,-0.020474507,0.945902765,-0.124271736,0.005594943,-0.010017295,0.992181882,-1.776077445,0.150193722,0.221493863
1747821628.671,-2.285265446,-0.438138902,10.85531044,0.040480044,-0.043675836,0.414387822,0.136837041,0.156321908,-0.319652637,0.244341588,-0.173416392,-0.319105993,-0.107607648,0.161179724,-0.308793572,-0.233452141,-0.164125085,-0.313075772,1,1,1,0,4869.938476563,138.806533813,298.531616211,0.322363347,0.009648342,-0.020747581,0.946339428,-0.125898201,0.005841194,-0.009897099,0.991976598,-1.779095486,0.149902472,0.222099171
1747821628.67897,-0.20470424,1.641225219,10.151414871,0.134223297,0.088416941,0.383495152,0.132267488,0.15960097,-0.318254543,0.242062077,-0.171543577,-0.320536546,-0.115618475,0.158799038,-0.313945136,-0.238570901,-0.166048113,-0.312420274,1,1,1,0,4866.841796875,140.868041992,300.006469727,0.320646673,0.009862827,-0.020488992,0.946925879,-0.127718359,0.00557019,-0.009926948,0.991745153,-1.783358694,0.149234143,0.224833468
1747821628.68756,-0.281318694,2.342726469,7.65186882,0.018109493,0.103330642,0.268446594,0.132214067,0.162194668,-0.316123926,0.239845035,-0.170277561,-0.321709724,-0.119229948,0.157706356,-0.316063039,-0.238943138,-0.167665314,-0.310796021,0,1,1,0,4863.821777344,142.855010986,301.422210693,0.3189556,0.009410365,-0.020476485,0.947501719,-0.12894462,0.005084789,-0.010002134,0.991588315,-1.786369259,0.14894219,0.226520689
1747821628.7026,-1.546654344,-0.991199493,7.369352818,-0.004261057,-0.006391586,0.09693905,0.136292756,0.164713127,-0.31260773,0.233821744,-0.170384979,-0.323503374,-0.123735804,0.157202851,-0.317082741,-0.236537372,-0.169283522,-0.307653521,0,1,1,0,4860.794433594,144.72416687,302.680755615,0.317974389,0.008831766,-0.020315068,0.947840512,-0.130485305,0.004683611,-0.00953609,0.991393319,-1.79240231,0.147466243,0.228069467
1747821628.70672,-0.542286694,2.579752445,7.908048153,-0.458063662,0.171507552,0.064981125,0.137772924,0.164869853,-0.311339749,0.230460644,-0.170671315,-0.324144545,-0.12561301,0.157455017,-0.317335374,-0.234795162,-0.169836855,-0.306413921,0,1,1,0,4857.879394531,146.635375977,303.667205811,0.31711787,0.009129399,-0.019962586,0.948132038,-0.130628176,0.004648814,-0.009602239,0.991374029,-1.793775132,0.147045347,0.22827398
1747821628.71338,-1.692700624,-0.143652096,3.915716887,-0.348341435,-0.008522115,-0.034088459,0.141133008,0.165407468,-0.308955751,0.225805533,-0.170863866,-0.324908374,-0.127727918,0.158347432,-0.31729816,-0.230149123,-0.170596117,-0.303947291,0,1,1,0,4855.065917969,148.41960144,304.526702881,0.316805273,0.008820674,-0.020182658,0.948234797,-0.130779736,0.004531341,-0.010462161,0.991345889,-1.795844472,0.146140396,0.228465088
1747821628.72079,-0.37229836,-0.55784899,6.988674641,-0.2237055,-0.123570658,-0.045806367,0.148093394,0.166503099,-0.305518281,0.221229928,-0.171413773,-0.326006638,-0.129997583,0.159409522,-0.317227186,-0.223534833,-0.172752384,-0.299899791,0,1,1,0,4852.170898438,150.164733887,305.004852295,0.316772163,0.008397527,-0.02180687,0.948213756,-0.130797658,0.004916315,-0.012328842,0.991320232,-1.800164962,0.143757056,0.228857514
1747821628.72881,0.620098233,1.367089152,6.580463409,-0.345145643,-0.156593859,-0.09906958,0.15433261,0.166966889,-0.302247285,0.218243738,-0.172110012,-0.326570085,-0.132920997,0.160413574,-0.317163448,-0.21583142,-0.174589082,-0.29583085,0,1,1,0,4849.352050781,151.881240845,305.245941162,0.316991061,0.008745376,-0.022656601,0.948117554,-0.13057681,0.005597988,-0.013166684,0.991334957,-1.802781024,0.14242232,0.229013806
1747821628.73702,-0.017956512,-0.713472128,6.336254597,-0.18642126,-0.145941213,-0.059654802,0.160762812,0.167279312,-0.299355926,0.214626713,-0.172424029,-0.327073777,-0.135772994,0.161335521,-0.317378533,-0.208649055,-0.176027552,-0.291883125,0,1,1,0,4846.512207031,153.636901855,305.294281006,0.317228734,0.008880747,-0.024280295,0.947996557,-0.1302402,0.00638921,-0.014333977,0.991358263,-1.80565978,0.14097439,0.22921389
1747821628.74598,-0.10295067,-1.127668977,9.075222015,-0.002130529,-0.102265373,-0.022370551,0.170569334,0.167298986,-0.295328225,0.21134562,-0.17268059,-0.327452,-0.139034848,0.161934439,-0.317480854,-0.198528753,-0.177205694,-0.286774185,0,1,1,0,4843.606445313,155.336578369,305.240142822,0.317510426,0.009227969,-0.024833551,0.947884619,-0.130095021,0.006939737,-0.01472502,0.991367893,-1.808438297,0.139935592,0.229450061
1747821628.75381,0,-1.177947283,9.773131371,0.122505397,0.015978964,0.002130529,0.181426009,0.166818149,-0.291800283,0.207770998,-0.172857875,-0.327504241,-0.142783771,0.162202336,-0.317742767,-0.186806476,-0.178006091,-0.28188511,0,1,1,0,4840.791015625,157.149902344,305.08303833,0.31757006,0.00940214,-0.025359802,0.947848976,-0.130058966,0.007132881,-0.014443273,0.991375398,-1.811554038,0.139182489,0.229551363
1747821628.76261,0.736217022,0.290895492,11.371260643,0.066046387,0.131027505,0.015978964,0.190523211,0.165902728,-0.289567177,0.205539995,-0.172830063,-0.327412685,-0.144951631,0.16201366,-0.317987198,-0.176433326,-0.177956706,-0.277537228,0,1,1,0,4837.980957031,158.861587524,304.994232178,0.31766519,0.009482559,-0.024774065,0.94783181,-0.130038437,0.006729537,-0.014129772,0.991385428,-1.814670039,0.138524193,0.229694024
1747821628.77057,-0.286107093,0.035913024,11.668142319,0.022370551,0.219444454,0.02450108,0.204915808,0.164765593,-0.286461255,0.202457052,-0.172857786,-0.327248503,-0.147613348,0.161634931,-0.318345697,-0.161834991,-0.17752084,-0.274036815,0,1,1,0,4835.1875,160.65133667,305.024841309,0.317669839,0.00894765,-0.024621986,0.947839439,-0.130148306,0.006102552,-0.014156757,0.991374684,-1.8170546,0.13782371,0.229860434
1747821628.77866,0.301669419,-0.736217022,8.620323181,0.037284251,0.265250802,0.076699033,0.215091355,0.164065506,-0.2848442,0.200302514,-0.173541311,-0.32680114,-0.149058968,0.161519009,-0.31828709,-0.150857256,-0.17656329,-0.272007481,0,1,1,0,4832.392089844,162.382263184,305.150390625,0.317479551,0.008125103,-0.02398083,0.947926998,-0.130329118,0.004977374,-0.014145604,0.991357377,-1.820023492,0.136659602,0.229716842
1747821628.78692,0.29807812,-0.63206923,9.672574997,0.038349517,0.257793963,0.129962251,0.227806088,0.162836119,-0.283702556,0.197539894,-0.174428837,-0.326251001,-0.151576145,0.16128406,-0.318495532,-0.138023128,-0.175199537,-0.270338482,0,1,1,0,4829.583496094,164.192092896,305.239105225,0.317234963,0.007075879,-0.023622017,0.948026299,-0.13070045,0.003864078,-0.014161761,0.991313223,-1.822873527,0.135435337,0.229549579
1747821628.79761,0.044292733,0.92775315,7.94994688,0.033023193,0.229031831,0.152332798,0.240667938,0.161600933,-0.283837172,0.194402711,-0.175441835,-0.325552939,-0.154092201,0.161010291,-0.318642621,-0.124804163,-0.173851053,-0.269944419,0,1,1,0,4826.776855469,165.951141357,305.30847168,0.316712946,0.006156872,-0.022943541,0.948223948,-0.131355662,0.002579178,-0.014134002,0.991231188,-1.826217569,0.134029567,0.229332917
1747821628.80571,0.246602774,0.374692559,6.860584736,-0.012783172,0.17363809,0.192812845,0.251410376,0.160387708,-0.284542112,0.192228148,-0.176049988,-0.325118593,-0.156139535,0.160713471,-0.318833833,-0.11653585,-0.173024204,-0.271143581,0,1,1,0,4823.995117188,167.718292236,305.29284668,0.316155523,0.005182053,-0.022674663,0.948422194,-0.132090761,0.001633804,-0.014272715,0.991133518,-1.82901256,0.132822779,0.229197883
1747821628.81269,0.538695395,-0.342370838,6.240486622,-0.020240022,0.108656958,0.229031831,0.257413487,0.159662473,-0.286496787,0.18879041,-0.176450982,-0.324621144,-0.158538684,0.160526815,-0.318873119,-0.108611001,-0.172416048,-0.27305711,0,1,1,0,4821.077148438,169.480209351,305.121612549,0.315418571,0.004501465,-0.022150064,0.948683441,-0.132705185,0.001266587,-0.014298757,0.991051601,-1.831290553,0.131998275,0.229008354
1747821628.82052,0.914585054,0.422576606,7.345410824,-0.011717907,0.040480044,0.206661284,0.264753306,0.159319941,-0.289491077,0.18623183,-0.176940183,-0.32411756,-0.161418852,0.160579763,-0.318634313,-0.100964371,-0.172222392,-0.275009355,0,1,1,0,4818.146972656,171.27923584,304.72052002,0.314485878,0.004186756,-0.022061391,0.948996544,-0.133588038,0.000933497,-0.014307484,0.990933227,-1.834267321,0.130974403,0.228598558
1747821628.82874,0.676361978,-0.727837324,6.515820026,0.030892665,0.039414778,0.254598171,0.268939684,0.159081692,-0.29248126,0.183682673,-0.178152768,-0.323071156,-0.16341017,0.161174229,-0.317774216,-0.096497939,-0.172595013,-0.278676465,0,1,1,0,4815.145507813,173.108459473,304.20791626,0.313712388,0.003795142,-0.022158969,0.94925189,-0.134520862,0.000808812,-0.014433501,0.990805308,-1.836810477,0.130013627,0.227705962
1747821628.837,0.869095206,-0.940921247,7.887697697,0.082025349,-0.05645901,0.238619208,0.272244976,0.159293533,-0.29585811,0.181662087,-0.179001396,-0.322455943,-0.165840079,0.161080262,-0.31678106,-0.09318128,-0.173081993,-0.281676738,0,1,1,0,4812.056152344,174.874069214,303.609527588,0.31280598,0.003922946,-0.021845074,0.949557722,-0.135394451,0.000821042,-0.014339915,0.990687658,-1.838726389,0.129112033,0.226967597
1747821628.84598,1.607706428,0.790086567,6.076483727,0.070307441,-0.093743257,0.264185548,0.27356611,0.159998293,-0.298722381,0.180433248,-0.180014108,-0.321805458,-0.167969835,0.160798215,-0.315899664,-0.093193084,-0.17405228,-0.28690558,0,1,1,0,4808.879394531,176.787460327,302.821228027,0.311701328,0.004091602,-0.021934874,0.949918091,-0.136470957,0.001062473,-0.013940378,0.990545413,-1.84010594,0.128437445,0.226310755
1747821628.85358,0.831985116,0.877474904,7.187393665,0.012783172,-0.083090618,0.273772925,0.271959213,0.161247657,-0.302785982,0.176569372,-0.18124832,-0.320689885,-0.170878375,0.16043594,-0.314559009,-0.094609873,-0.175136825,-0.291114915,0,1,1,0,4805.622070313,178.706497192,301.808319092,0.310744375,0.004511921,-0.021402292,0.950241804,-0.137506848,0.001366408,-0.013704428,0.990405063,-1.842716132,0.127028822,0.225056084
1747821628.86197,0.434547603,0.37229836,6.928819656,0.055393744,-0.09693905,0.26205501,0.267982019,0.16282533,-0.305986381,0.172427227,-0.181832424,-0.319722503,-0.173518366,0.160132739,-0.313688422,-0.098433822,-0.176307337,-0.295526507,0,1,1,0,4802.278808594,180.634567261,300.647644043,0.309651405,0.00494922,-0.021355713,0.950597405,-0.13857578,0.001704624,-0.013562071,0.990257501,-1.845522883,0.125806028,0.224076731
1747821628.87047,0.840364814,0.952892303,9.550470352,-0.085221142,-0.044741102,0.31105718,0.258801618,0.158817341,-0.315933499,0.168491633,-0.182641372,-0.318039358,-0.178228828,0.160961852,-0.312605298,-0.106479681,-0.172582705,-0.307208187,1,1,1,0,4798.917480469,182.548095703,299.284942627,0.308705866,0.005334859,-0.021543093,0.950898588,-0.139802581,0.002192623,-0.013315811,0.99008743,-1.849294135,0.124790655,0.222702282
1747821628.87903,0.138863698,1.169567585,15.810111046,0.290817171,-0.153398067,0.26738134,0.25257381,0.157545624,-0.321316416,0.166110345,-0.182707956,-0.317200416,-0.180272895,0.161929006,-0.312109778,-0.112175946,-0.171110188,-0.313972525,1,1,1,1,4795.4140625,184.418411255,297.962524414,0.307454288,0.005705322,-0.021402519,0.951305032,-0.141141205,0.002356909,-0.013231238,0.989898247,-1.852193953,0.124228864,0.221803928
1747821628.8869,-3.617638826,-2.011129379,24.995466232,0.461259454,-0.005326321,0.276968718,0.24964847,0.156492902,-0.323332067,0.162519574,-0.1825933,-0.316160835,-0.184155776,0.162618257,-0.311638082,-0.115706881,-0.172762138,-0.316985174,1,1,1,1,4792.025878906,186.417953491,297.016326904,0.306190997,0.006208664,-0.020403484,0.951731205,-0.142400168,0.002863075,-0.011553762,0.989737594,-1.854579339,0.124914659,0.221984743
1747821628.89588,-2.410961151,3.074155092,26.335021973,0.020240022,0.086286411,0.088416941,0.247389388,0.155843608,-0.322297248,0.159979398,-0.181680007,-0.316169324,-0.186412166,0.162030511,-0.311770916,-0.118089534,-0.175399601,-0.314364642,1,1,1,1,4788.8515625,188.197463989,297.300384521,0.305044502,0.007390843,-0.019082297,0.952118218,-0.143031002,0.002986854,-0.010170002,0.989661448,-1.856486337,0.125163017,0.221015315
1747821628.90389,-0.423773706,-4.787206173,17.834407806,-0.203465477,0.171507552,0.159789652,0.245479939,0.154962658,-0.32191503,0.158658552,-0.180598596,-0.317133543,-0.18817729,0.160926578,-0.312460796,-0.119375801,-0.176230246,-0.313259364,1,1,1,1,4785.806640625,189.801986694,298.602844238,0.304628253,0.00709444,-0.018777277,0.952259779,-0.14363263,0.002432372,-0.01063671,0.989570923,-1.857827347,0.124285774,0.220796723
1747821628.91189,-2.475604534,0.336385339,12.033257484,0.070307441,0.180029675,0.042610571,0.244211681,0.152856424,-0.322400019,0.156381977,-0.180335973,-0.318599664,-0.19009496,0.159877411,-0.313526797,-0.122671475,-0.175189786,-0.314356963,1,1,1,0,4782.966796875,191.495529175,300.427032471,0.303971112,0.006569296,-0.018887388,0.952471375,-0.144010663,0.001850443,-0.010791423,0.989515563,-1.859610785,0.122748229,0.221685669
1747821628.92073,0.494402647,-3.27287364,5.001487255,0.26205501,0.068176918,0.052197952,0.244037665,0.150034959,-0.323731831,0.151358081,-0.185414754,-0.316655523,-0.192817126,0.162899988,-0.312128561,-0.127544874,-0.171486105,-0.318377288,1,1,1,0,4780.240234375,193.128295898,302.267852783,0.303771615,0.006059942,-0.018838966,0.952539325,-0.144060772,0.00109028,-0.010640983,0.989511028,-1.860425614,0.120846137,0.223214954
1747821628.92906,-1.638831019,-2.346317768,3.587711334,-0.108656958,-0.150202274,0.225836039,0.241829814,0.149239102,-0.324577612,0.151352387,-0.187760858,-0.31545871,-0.193825471,0.163902173,-0.310831056,-0.129915318,-0.170993327,-0.319201222,1,0,0,1,4777.631347656,194.749053955,303.890441895,0.303716421,0.005389105,-0.01781711,0.952580631,-0.14461266,0.000582159,-0.010252209,0.989435057,-1.862176566,0.119911611,0.224155271
1747821628.93771,-1.313219666,1.379060149,6.313509941,-0.129962251,-0.126766458,0.213052869,0.239229923,0.148975229,-0.325421709,0.151700154,-0.188493225,-0.314409812,-0.193651526,0.164134041,-0.309751868,-0.13351218,-0.170415576,-0.320255543,1,0,0,1,4775.095214844,196.433639526,305.066680908,0.302779496,0.00560578,-0.01827204,0.952868998,-0.145644691,0.000922555,-0.010821277,0.989277349,-1.865228203,0.118764868,0.224947519
1747821628.94573,-1.313219666,1.379060149,6.313509941,-0.049002159,-0.113983281,0.231162354,0.238566707,0.148945787,-0.32563267,0.152195542,-0.188679004,-0.313860092,-0.193515416,0.164230902,-0.309399057,-0.134321393,-0.170321553,-0.320457854,1,0,0,1,4772.648925781,197.975662231,306.075531006,0.30195725,0.005793084,-0.018630095,0.953121781,-0.146523336,0.001443961,-0.011029587,0.989144668,-1.86611793,0.118452362,0.225228305
1747821628.95547,-0.537498295,-0.312443316,5.270834923,0.134223297,-0.263120294,0.387756199,0.231587274,0.148752168,-0.327696616,0.154270407,-0.19082755,-0.309382265,-0.191734889,0.165811969,-0.305101937,-0.141222895,-0.170279376,-0.321270128,1,0,0,1,4770.235839844,199.589920044,306.639251709,0.300596684,0.006517233,-0.018724492,0.953545272,-0.14760894,0.001825676,-0.010791666,0.988985241,-1.870467758,0.117135235,0.225916269
1747821628.96268,-1.206677675,-1.29885447,5.316324711,0.227966562,-0.245010793,0.401604652,0.229408401,0.148139736,-0.32838294,0.157228958,-0.190431491,-0.307296755,-0.189197008,0.166483588,-0.301978301,-0.143277739,-0.170907755,-0.321114882,1,0,0,1,4767.854003906,201.274749756,306.788208008,0.299263954,0.007476851,-0.018587731,0.953960001,-0.149513963,0.002839161,-0.009816221,0.98870681,-1.87346727,0.116403075,0.226236933
1747821628.97056,-1.541865945,2.353500366,7.763198853,0.036218986,-0.189617053,0.369646728,0.227095836,0.147716895,-0.328617792,0.161197737,-0.190221521,-0.304733832,-0.186226905,0.166813298,-0.299057981,-0.146241532,-0.171737292,-0.320939942,1,0,0,1,4765.560546875,202.83757019,306.717376709,0.297587901,0.00898379,-0.017720027,0.954487681,-0.151063505,0.003703169,-0.009026156,0.988475914,-1.875000746,0.116070332,0.226223449
1747821628.9799,-0.444124401,0.10295067,8.645462036,-0.193878099,-0.061785329,0.414387822,0.223920351,0.147345744,-0.328838668,0.165700352,-0.189955521,-0.301737271,-0.181470308,0.166757552,-0.294768929,-0.150323602,-0.171651298,-0.321300666,1,0,0,1,4763.305175781,204.368835449,306.501678467,0.296022087,0.009847695,-0.018070221,0.954959393,-0.152177466,0.004233761,-0.009021602,0.988302942,-1.87691355,0.115371848,0.226274378
1747821628.98769,-0.860715508,1.181538582,10.388441086,-0.19920443,-0.029827401,0.366450936,0.221182016,0.147042092,-0.328947179,0.170823981,-0.189738607,-0.298712411,-0.177260626,0.166713727,-0.291688746,-0.153365411,-0.171320792,-0.321610054,1,0,0,1,4761.042480469,205.839736938,306.101654053,0.294473708,0.010122489,-0.018946057,0.95541811,-0.154465621,0.004903099,-0.010060814,0.987934771,-1.880642635,0.113587562,0.226256035
1747821628.99583,-0.684741676,0.099359371,11.452663422,-0.061785329,0.010652643,0.334492981,0.217986591,0.146580453,-0.329010927,0.179445035,-0.188768758,-0.29487243,-0.171171641,0.166279646,-0.288188654,-0.156817677,-0.170925329,-0.321721204,1,0,0,1,4758.818359375,207.176742554,305.776885986,0.293017119,0.010096321,-0.01954267,0.955854118,-0.155831799,0.004930736,-0.010671217,0.987713655,-1.883725538,0.112136915,0.226191334
1747821629.01152,-0.554257691,0.663193882,12.222399712,0.133158043,0.022370551,0.235423416,0.215044783,0.145718894,-0.329173074,0.196252262,-0.186070886,-0.289366487,-0.158316214,0.164140935,-0.281778503,-0.160734988,-0.170406575,-0.321395306,1,0,0,1,4756.607421875,208.445343018,305.595367432,0.291631669,0.009970737,-0.019905146,0.956271589,-0.158012855,0.004743343,-0.010329231,0.987371635,-1.88722969,0.111042434,0.226231552
1747821629.01392,-0.554257691,0.663193882,12.222399712,0.153398067,0.020240022,0.202400222,0.214745873,0.145588577,-0.329216369,0.200811638,-0.185140494,-0.288138819,-0.15666479,0.163446875,-0.281374036,-0.161118637,-0.170237779,-0.321295261,1,0,0,1,4754.416503906,209.707077026,305.414733887,0.29050988,0.009951239,-0.019506205,0.956621408,-0.158124899,0.00472547,-0.010264807,0.987354455,-1.887358108,0.111137608,0.226258608
1747821629.02048,-1.054645896,0.22146365,12.245144844,0.134223297,0.033023193,0.18109493,0.213125751,0.145249385,-0.32930238,0.209101726,-0.183058285,-0.286298768,-0.149003495,0.161810498,-0.279348979,-0.164368755,-0.169883195,-0.321186175,1,0,0,1,4752.216308594,210.887710571,305.486297607,0.28955555,0.009916313,-0.019103633,0.956919193,-0.158815444,0.004474632,-0.009784434,0.987249663,-1.889584232,0.110709208,0.226230553
1747821629.02901,-1.07739079,0.132878199,11.279084206,0.023435814,0.041545309,0.159789652,0.211647087,0.144718914,-0.329455436,0.218348538,-0.180827937,-0.285189799,-0.142640619,0.16011582,-0.278611901,-0.167109494,-0.169367866,-0.321321478,1,0,0,1,4750.101074219,212.047180176,305.644195557,0.288781196,0.009870345,-0.018496014,0.957165539,-0.159612181,0.004197667,-0.009345062,0.987126639,-1.89194921,0.110157248,0.226405396
1747821629.03708,-0.970848799,0.499191046,9.563638687,-0.14274542,-0.059654802,0.183225468,0.209896552,0.14422281,-0.329572225,0.227991839,-0.178598256,-0.284430771,-0.136495464,0.158601037,-0.278648968,-0.169395464,-0.168700543,-0.321618613,1,0,0,1,4747.995605469,213.132400513,306.01083374,0.288260311,0.009669116,-0.018402418,0.957326412,-0.160261703,0.004230164,-0.009513607,0.987019647,-1.893973593,0.109594363,0.226630379
1747821629.04539,-0.469263524,-0.919373453,8.088809967,-0.090547465,-0.07137271,0.217313915,0.207906284,0.143804828,-0.329646823,0.238549121,-0.175685454,-0.284941378,-0.129313928,0.157069216,-0.279634462,-0.171915301,-0.168207171,-0.321803372,1,0,0,1,4745.861328125,214.215881348,306.360107422,0.287589908,0.009870301,-0.018950835,0.95751524,-0.161018646,0.004560669,-0.0099501,0.986890668,-1.895784663,0.108744014,0.226717594
1747821629.05387,-0.544680893,0.574608386,7.796717644,-0.006391586,-0.105461165,0.219444454,0.206558331,0.143386817,-0.32972059,0.245740861,-0.173154479,-0.286297805,-0.124271779,0.155752197,-0.281144756,-0.173939901,-0.167983859,-0.321863595,1,0,0,1,4743.860351563,215.419448853,306.637542725,0.28678745,0.009950155,-0.019601848,0.957741976,-0.161893934,0.005015351,-0.010096369,0.986743768,-1.897003669,0.108113709,0.226808071
1747821629.06176,-0.114921682,-0.387860686,7.527369976,-0.028762136,-0.119309604,0.238619208,0.204760056,0.14295999,-0.329765966,0.254401601,-0.170799731,-0.288674886,-0.117411922,0.154554781,-0.282634933,-0.176772006,-0.168027242,-0.321760814,1,0,0,1,4741.869140625,216.473083496,306.845306396,0.285909563,0.010510494,-0.019655138,0.957997322,-0.162732846,0.00547241,-0.009960361,0.986604716,-1.898740723,0.10732633,0.226746137
